customer_sk	recency_days	frequency_orders	monetary_value	r_score	f_score	m_score	rfm_score	rfm_segment	dwh_create_date
33040	2889	1	1490.53	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
90968	3061	1	1493.45	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
85905	2869	1	1498.46	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
47298	3033	1	1499.87	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
92833	2856	1	1500.19	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
5967	2925	1	1501.45	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
47655	3270	1	1504.61	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
88524	2951	1	1506.05	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
31900	3201	1	1506.68	5	4	5	545	CHAMPIONS	2026-05-13 20:55:29.630
52483	3149	1	1507.56	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
444	2886	2	1510.38	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
33988	2985	1	1511.86	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
65637	3090	1	1517.70	4	3	5	435	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20124	2947	1	1518.55	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
40612	2854	1	1520.71	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
63390	3340	1	1520.77	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
50336	3329	1	1520.77	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
37423	2824	1	1521.75	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
91654	2983	1	1522.99	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
46761	3174	1	1524.24	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
67416	2979	1	1525.78	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
75059	3114	1	1526.26	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
4828	3038	1	1527.51	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
67181	2900	1	1528.03	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
40576	2901	1	1528.03	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
66412	3057	1	1528.99	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1713	3074	1	1528.99	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
13060	2927	2	1529.26	2	5	5	255	AT_RISK	2026-05-13 20:55:29.630
49317	3071	1	1530.50	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
35868	2935	1	1533.62	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
39729	3358	1	1534.58	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
67505	3126	1	1534.98	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
27889	3285	1	1535.22	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
92298	3268	1	1537.04	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
57701	3302	1	1541.70	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
19614	2829	1	1543.25	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
47911	2953	1	1544.62	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
23359	2997	2	1544.76	3	5	5	355	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5706	3089	2	1544.82	4	5	5	455	CHAMPIONS	2026-05-13 20:55:29.630
28823	2928	1	1549.41	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
66681	2963	1	1550.68	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
42179	2998	1	1555.23	3	2	5	325	REGULAR	2026-05-13 20:55:29.630
17894	2860	1	1556.67	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
58157	2953	1	1556.70	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
42951	2862	1	1562.57	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
10127	3066	1	1564.07	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
94537	2856	1	1568.72	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
80460	2897	1	1570.21	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
3374	2828	2	1570.40	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
41905	2854	1	1570.79	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
35170	3324	1	1575.05	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
2044	3165	1	1583.71	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
51455	3004	1	1584.96	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20140	3030	1	1586.47	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
93317	2879	2	1588.95	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
93110	2889	1	1589.57	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
14169	3170	1	1590.25	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
94198	2883	5	1590.76	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
28233	3218	1	1591.24	5	4	5	545	CHAMPIONS	2026-05-13 20:55:29.630
132	2964	1	1600.51	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
89150	2991	1	1603.08	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
25190	3170	1	1603.25	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
49393	3144	1	1605.14	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
37487	3131	1	1605.14	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
67355	3187	1	1617.84	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
37122	2977	1	1619.73	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
21452	3324	1	1620.77	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
42496	3338	1	1620.77	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
48948	3104	1	1623.94	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
53350	3148	1	1625.94	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
88198	2879	1	1626.65	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
94658	3362	1	1626.83	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
91418	3142	1	1627.84	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
94049	2917	1	1628.07	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
73557	3025	1	1628.60	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
77635	3019	1	1628.60	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
47874	3221	1	1629.33	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
22828	3334	1	1631.94	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
7400	3019	1	1635.51	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
42998	2889	1	1635.54	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
15438	3140	1	1635.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
92576	3149	1	1635.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
77734	3145	1	1635.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
6757	2899	1	1638.35	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
23109	2892	1	1638.72	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
65562	3150	1	1640.60	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
67110	3337	1	1641.51	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
20379	3100	1	1642.11	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
1483	3045	1	1642.54	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
64568	3255	1	1643.04	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
38218	3142	1	1643.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
13304	3141	1	1643.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
71545	3085	1	1644.36	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
3986	3234	1	1644.57	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
33284	2864	1	1644.76	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
40621	2975	1	1645.82	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
77700	3347	1	1648.64	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
22689	3188	1	1650.56	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
38500	3146	1	1653.60	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
56988	3147	1	1653.60	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
70314	3144	1	1653.60	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
75318	3152	1	1653.60	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
50265	2922	2	1653.98	2	5	5	255	AT_RISK	2026-05-13 20:55:29.630
2266	2831	1	1654.46	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
74320	2839	1	1655.60	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
4356	3110	1	1657.11	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
59178	3323	1	1657.57	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
22691	3159	1	1658.70	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
33495	2966	1	1658.81	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
68990	3174	1	1659.84	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
83254	2987	1	1662.02	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
92821	3042	1	1668.74	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
15183	2977	1	1672.06	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
16716	2949	1	1672.08	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
94388	3329	1	1672.67	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
71689	3291	2	1675.68	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
74228	2938	1	1675.71	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
22238	3057	1	1677.31	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
68281	3301	1	1679.63	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
2840	2991	1	1680.25	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
62868	3324	1	1682.92	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
90629	3034	1	1683.14	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
54052	3163	1	1690.95	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
34101	3044	1	1692.05	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7633	3142	1	1692.59	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
33261	3021	1	1693.31	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
54311	3273	1	1697.45	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
63003	3291	1	1698.56	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
45141	2836	1	1702.35	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
33553	2988	2	1703.38	2	5	5	255	AT_RISK	2026-05-13 20:55:29.630
77882	3143	1	1710.18	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
80890	3036	1	1711.63	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
92296	3120	1	1714.02	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
31799	3041	1	1714.21	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
10834	3328	1	1719.92	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
82134	3039	1	1724.04	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
7166	2998	1	1725.64	3	2	5	325	REGULAR	2026-05-13 20:55:29.630
59177	3029	1	1727.67	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
24833	2826	1	1728.81	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
17496	2962	1	1729.98	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
29006	3164	1	1730.04	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
60800	2981	1	1730.87	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
39548	2941	1	1730.87	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
16406	3234	1	1733.34	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
28629	2911	1	1733.70	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
6168	2990	1	1736.30	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
59598	3066	2	1737.88	3	5	5	355	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
59829	2864	1	1738.17	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
35904	3163	2	1740.21	4	5	5	455	CHAMPIONS	2026-05-13 20:55:29.630
91150	3092	1	1740.39	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
46569	3146	1	1755.21	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
56031	3102	1	1755.35	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
53599	2846	1	1756.10	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
21345	2887	4	1756.53	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
76126	3294	1	1757.41	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
74725	2975	1	1759.04	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
3072	2861	1	1759.26	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
29563	2830	4	1760.75	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
63817	3149	1	1761.64	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
12136	3165	1	1767.10	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
66510	2837	1	1768.40	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
78521	3175	1	1770.72	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
7507	3071	1	1775.26	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
49496	3033	1	1778.01	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
25728	3377	1	1782.55	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
30543	2836	2	1782.90	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
78610	2973	1	1783.44	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
58096	3074	1	1783.70	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
71586	2930	1	1784.20	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
14341	3141	1	1787.72	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
21149	2827	1	1789.02	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
14873	3330	1	1793.23	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
12557	2893	1	1797.73	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
63709	3092	1	1798.01	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
89980	3008	1	1803.24	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
44352	2985	1	1804.05	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
40892	3304	1	1806.68	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
40502	3338	1	1810.50	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
45027	3082	2	1812.19	3	5	5	355	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
70845	3102	1	1812.33	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
72606	2985	1	1814.29	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
38103	2956	1	1816.11	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
4092	3006	1	1817.54	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
20569	3357	1	1818.23	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
39642	2844	1	1821.82	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
7464	3015	1	1821.87	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1181	3360	1	1826.07	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
79378	3278	1	1826.34	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
90243	2968	1	1827.72	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
51329	2911	1	1828.41	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
35771	3265	1	1830.12	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
20017	3013	1	1830.90	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
52168	2919	1	1830.99	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
50933	2857	1	1832.54	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
8267	3394	1	1837.16	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
9034	2886	1	1839.05	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
576	2843	1	1841.11	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
65648	2845	1	1841.75	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
11479	2924	1	1843.85	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
13230	3029	1	1853.75	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
43229	2851	1	1859.10	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
92902	2851	1	1861.26	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
54599	3142	1	1866.70	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
4573	2967	1	1867.85	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
11538	2956	1	1869.80	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
36637	2891	1	1871.64	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
9475	3031	1	1872.26	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
54973	3190	1	1877.84	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
46756	3269	1	1878.39	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
55582	2921	1	1891.63	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
19099	3079	1	1894.41	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
38174	3048	1	1898.27	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
874	2826	1	1898.61	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
58486	3293	1	1901.62	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
85926	2962	1	1902.55	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
76616	3037	3	1906.68	3	5	5	355	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
75924	2924	1	1915.13	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
55149	2887	1	1915.53	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
7810	2837	1	1916.08	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
73035	3148	1	1916.96	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
9782	2876	1	1924.03	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
63769	2901	1	1925.77	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
79837	3277	1	1925.81	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
43424	2850	1	1930.34	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
33612	3361	1	1936.27	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
68464	3161	1	1936.50	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
56726	2893	1	1936.99	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
66105	2924	1	1937.64	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
54711	3250	1	1938.74	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
57532	3174	1	1942.00	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
21597	3207	1	1942.60	5	4	5	545	CHAMPIONS	2026-05-13 20:55:29.630
85289	3293	1	1944.86	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
13494	3306	1	1949.52	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
84475	2852	1	1950.20	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
75037	2965	1	1951.95	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
39197	3391	1	1961.00	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
90441	2955	1	1963.14	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
86675	2958	1	1963.14	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
89839	2942	1	1963.14	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
59853	3164	1	1963.97	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
83197	3339	1	1966.91	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
59519	2839	1	1978.18	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
49687	3290	1	1980.71	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
13216	2998	1	1981.22	3	2	5	325	REGULAR	2026-05-13 20:55:29.630
62165	2956	1	1989.75	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
94277	2958	1	1989.96	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
88285	2892	1	1992.42	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
40870	2910	1	1995.69	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
8230	3068	1	1996.32	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
1227	2905	2	1999.68	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
8186	3132	1	2009.62	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
60034	2826	1	2014.99	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
30602	3289	1	2017.08	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
53382	2854	2	2020.86	1	5	5	155	AT_RISK	2026-05-13 20:55:29.630
15203	2921	1	2022.02	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
53996	2827	1	2022.33	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
46147	3393	1	2023.00	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
60421	3138	1	2023.58	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
10947	3136	1	2023.58	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
987	2962	1	2024.31	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
41027	3251	1	2026.54	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
28303	3252	1	2026.54	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
1419	3253	1	2026.54	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
88186	3329	1	2027.16	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
53022	3124	1	2027.23	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
58032	2931	1	2027.26	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
4427	3076	1	2027.65	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
5975	2992	1	2028.65	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
68421	3099	1	2028.75	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
64970	3255	1	2029.62	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
62265	2873	1	2031.09	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
43604	3095	1	2031.47	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
33454	2832	1	2032.00	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
48459	3088	1	2032.04	4	3	5	435	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
61298	3251	1	2033.48	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
22837	2925	1	2034.31	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
30869	3221	1	2034.48	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
9265	3250	1	2035.86	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
62136	2925	1	2036.04	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
64932	3255	1	2036.86	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
40498	3112	1	2039.20	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
14254	3119	1	2039.31	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
54001	3170	1	2039.44	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
65494	2892	1	2045.47	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
83566	2956	1	2048.12	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
50408	2919	1	2055.84	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
36106	3039	1	2060.20	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
22793	3044	1	2060.20	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
40305	2940	1	2060.51	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
88773	3248	1	2064.88	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
53777	3192	1	2065.35	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
89799	2885	1	2065.77	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
35035	3121	1	2066.34	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
94752	3261	1	2067.42	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
42769	3115	2	2068.68	4	5	5	455	CHAMPIONS	2026-05-13 20:55:29.630
48665	2907	1	2075.48	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
25461	3129	1	2083.09	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
88689	2999	1	2091.33	3	2	5	325	REGULAR	2026-05-13 20:55:29.630
33358	3031	1	2092.86	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
54251	2959	1	2094.44	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
86699	3027	1	2096.14	3	3	5	335	LOYAL_CUSTOMERS	2026-05-13 20:55:29.630
46672	2828	1	2098.40	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
17690	2937	1	2105.57	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
64888	3093	1	2106.55	4	4	5	445	CHAMPIONS	2026-05-13 20:55:29.630
48474	2954	1	2110.57	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
14154	3327	1	2111.57	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
73691	2941	1	2114.63	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
50091	2923	1	2115.05	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
85999	2835	1	2115.79	1	1	5	115	REGULAR	2026-05-13 20:55:29.630
4591	3338	1	2116.01	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
65160	2932	1	2124.78	2	2	5	225	REGULAR	2026-05-13 20:55:29.630
68932	3258	1	2125.19	5	5	5	555	CHAMPIONS	2026-05-13 20:55:29.630
